11.05038618,-71.70364380,2
11.13932936,-71.82174683,2
11.24979664,-71.88766479,2
11.34137156,-71.93710327,2
11.47598717,-71.97006226,2
11.56748917,-71.95907593,2
11.59708637,-71.94534302,2
11.62129992,-71.87942505,2
11.65358139,-71.77780151,2
11.66770335,-71.69746399,2
11.68787634,-71.61781311,2
11.69863466,-71.53266907,2
11.71073728,-71.49009705,2
11.72283937,-71.45027161,2
11.73494092,-71.42967224,2
11.75510900,-71.38435364,2
11.78199748,-71.36787415,2
11.79409643,-71.34315491,2
11.82400545,-71.34281158,2
11.84147886,-71.33251190,2
11.85021515,-71.32495880,2
10.97456103,-71.31465912,2
10.96175308,-71.32701874,2
10.96984238,-71.36272430,2
10.96916828,-71.40186310,2
10.95568597,-71.47190094,2
10.95164115,-71.48220062,2
10.92130329,-71.45610809,2
10.90242483,-71.43001556,2
10.88354517,-71.42658234,2
10.87882507,-71.44649506,2
10.84847978,-71.44237518,2
10.81543363,-71.43482208,2
10.79452500,-71.43756866,2
10.79857195,-71.48769379,2
10.79587399,-71.55910492,2
10.79654848,-71.58313751,2
10.79250151,-71.59137726,2
10.78440740,-71.58313751,2
10.74730662,-71.53713226,2
10.70952659,-71.52683258,2
10.68793589,-71.52614594,2
10.67309139,-71.53232574,2
10.65487215,-71.52339935,2
10.64137571,-71.53095245,2
10.62855355,-71.51653290,2
10.61033164,-71.49730682,2
10.60020790,-71.50691986,2
10.58805896,-71.53095245,2
10.55430938,-71.53507233,2
10.54823406,-71.53850555,2
10.52258140,-71.50897980,2
10.50435321,-71.48014069,2
10.48949981,-71.46228790,2
10.45708993,-71.45198822,2
10.42535198,-71.46778107,2
10.39496155,-71.48151398,2
10.37605045,-71.45610809,2
10.27809976,-71.38607025,2
10.23418095,-71.36821747,2
10.20242048,-71.34487152,2
10.16998099,-71.29268646,2
10.12875105,-71.26659393,2
10.08143147,-71.24393463,2
10.05100807,-71.23706818,2
10.03545722,-71.23706818,2
10.01246765,-71.22264862,2
9.99015269,-71.21646881,2
9.97324639,-71.21028900,2
9.96918875,-71.18968964,2
9.96107331,-71.16153717,2
